Indicator1,Indicator2,Absolute_Correlation,Indicator1_Code,Indicator2_Code,Is_Highly_Correlated
Domestic credit to private sector (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",0.5722853497271571,FS.AST.PRVT.GD.ZS,FX.OWN.TOTL.40.ZS,False
"Commercial bank branches (per 100,000 adults)","Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",0.5691309352275594,FB.CBK.BRCH.P5,FX.OWN.TOTL.60.ZS,False
Domestic credit to private sector (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",0.5680237958547895,FS.AST.PRVT.GD.ZS,FX.OWN.TOTL.OL.ZS,False
Domestic credit to private sector (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",0.5672313663688029,FS.AST.PRVT.GD.ZS,FX.OWN.TOTL.60.ZS,False
"Borrowers from commercial banks (per 1,000 adults)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.567015910762876,FB.CBK.BRWR.P3,SG.DMK.SRCR.FN.ZS,False
Domestic credit to private sector (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",0.5668194588735816,FS.AST.PRVT.GD.ZS,FX.OWN.TOTL.MA.ZS,False
"Commercial bank branches (per 100,000 adults)","Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",0.5657628417603291,FB.CBK.BRCH.P5,FX.OWN.TOTL.40.ZS,False
"Commercial bank branches (per 100,000 adults)","Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",0.5635155936781898,FB.CBK.BRCH.P5,FX.OWN.TOTL.MA.ZS,False
Domestic credit to private sector (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",0.5625082020021661,FS.AST.PRVT.GD.ZS,FX.OWN.TOTL.PL.ZS,False
"Automated teller machines (ATMs) (per 100,000 adults)","Commercial bank branches (per 100,000 adults)",0.5573845985385597,FB.ATM.TOTL.P5,FB.CBK.BRCH.P5,False
Claims on other sectors of the domestic economy (% of GDP),Domestic credit to private sector (% of GDP),0.5566243087170765,FS.AST.DOMO.GD.ZS,FS.AST.PRVT.GD.ZS,False
Domestic credit to private sector (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",0.5520967790821686,FS.AST.PRVT.GD.ZS,FX.OWN.TOTL.SO.ZS,False
"Commercial bank branches (per 100,000 adults)","Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",0.5490082826746143,FB.CBK.BRCH.P5,FX.OWN.TOTL.SO.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",Women Business and the Law Index Score (scale 1-100),0.5397205158380675,FX.OWN.TOTL.FE.ZS,SG.LAW.INDX,False
"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",Women who were first married by age 18 (% of women ages 20-24),0.5394500985342967,SG.DMK.ALLD.FN.ZS,SP.M18.2024.FE.ZS,False
"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",Women who were first married by age 15 (% of women ages 20-24),0.5377419122840295,SG.DMK.ALLD.FN.ZS,SP.M15.2024.FE.ZS,False
"Interest rate spread (lending rate minus deposit rate, %)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.5376112370076092,FR.INR.LNDP,FR.INR.RISK,False
"Commercial bank branches (per 100,000 adults)","Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",0.5299800871339644,FB.CBK.BRCH.P5,FX.OWN.TOTL.PL.ZS,False
Broad money growth (annual %),"Inflation, consumer prices (annual %)",0.5288760494091338,FM.LBL.BMNY.ZG,FP.CPI.TOTL.ZG,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Claims on private sector (annual growth as % of broad money),0.5286306856740942,FM.AST.DOMO.ZG.M3,FM.AST.PRVT.ZG.M3,False
"Commercial bank branches (per 100,000 adults)","Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",0.5254523619271813,FB.CBK.BRCH.P5,FX.OWN.TOTL.YG.ZS,False
Wholesale price index (2010 = 100),Real effective exchange rate index (2010 = 100),0.5091353012687334,FP.WPI.TOTL,PX.REX.REER,False
"Depositors with commercial banks (per 1,000 adults)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.507897107992431,FB.CBK.DPTR.P3,SG.DMK.SRCR.FN.ZS,False
"Automated teller machines (ATMs) (per 100,000 adults)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.5069092052877269,FB.ATM.TOTL.P5,SG.DMK.SRCR.FN.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",Women Business and the Law Index Score (scale 1-100),0.5007653469252993,FX.OWN.TOTL.SO.ZS,SG.LAW.INDX,False
Claims on private sector (annual growth as % of broad money),Broad money growth (annual %),0.4999625830464866,FM.AST.PRVT.ZG.M3,FM.LBL.BMNY.ZG,False
Lending interest rate (%),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.4999518574266166,FR.INR.LEND,FR.INR.RISK,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),Women Business and the Law Index Score (scale 1-100),0.4991689002110068,FX.OWN.TOTL.ZS,SG.LAW.INDX,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",Women Business and the Law Index Score (scale 1-100),0.49879335557385857,FX.OWN.TOTL.60.ZS,SG.LAW.INDX,False
Proportion of seats held by women in national parliaments (%),Women Business and the Law Index Score (scale 1-100),0.4946531175391,SG.GEN.PARL.ZS,SG.LAW.INDX,False
Broad money (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",0.48868817072729515,FM.LBL.BMNY.GD.ZS,FX.OWN.TOTL.60.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",Women Business and the Law Index Score (scale 1-100),0.4881810930212555,FX.OWN.TOTL.OL.ZS,SG.LAW.INDX,False
Broad money (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",0.48618569102201753,FM.LBL.BMNY.GD.ZS,FX.OWN.TOTL.MA.ZS,False
Broad money (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",0.4828233338962761,FM.LBL.BMNY.GD.ZS,FX.OWN.TOTL.PL.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",Women Business and the Law Index Score (scale 1-100),0.48085591076824413,FX.OWN.TOTL.PL.ZS,SG.LAW.INDX,False
Broad money (% of GDP),Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),0.4801504138183495,FM.LBL.BMNY.GD.ZS,FX.OWN.TOTL.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",Women Business and the Law Index Score (scale 1-100),0.479222100991971,FX.OWN.TOTL.40.ZS,SG.LAW.INDX,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.4783241186481733,FX.OWN.TOTL.FE.ZS,SG.DMK.SRCR.FN.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",Women Business and the Law Index Score (scale 1-100),0.47830100005411624,FX.OWN.TOTL.YG.ZS,SG.LAW.INDX,False
Broad money (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",0.4750522265221143,FM.LBL.BMNY.GD.ZS,FX.OWN.TOTL.OL.ZS,False
Broad money (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",0.4744579914240894,FM.LBL.BMNY.GD.ZS,FX.OWN.TOTL.YG.ZS,False
"Automated teller machines (ATMs) (per 100,000 adults)",Women Business and the Law Index Score (scale 1-100),0.47403112865155206,FB.ATM.TOTL.P5,SG.LAW.INDX,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.472858454354416,FX.OWN.TOTL.60.ZS,SG.DMK.SRCR.FN.ZS,False
Broad money (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",0.46903331523274633,FM.LBL.BMNY.GD.ZS,FX.OWN.TOTL.40.ZS,False
Real interest rate (%),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.4680822159599494,FR.INR.RINR,FR.INR.RISK,False
Broad money (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",0.46638536171102346,FM.LBL.BMNY.GD.ZS,FX.OWN.TOTL.FE.ZS,False
"Commercial bank branches (per 100,000 adults)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.4655531920239361,FB.CBK.BRCH.P5,SG.DMK.SRCR.FN.ZS,False
Broad money (% of GDP),"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",0.46435719789102203,FM.LBL.BMNY.GD.ZS,FX.OWN.TOTL.SO.ZS,False
"Commercial bank branches (per 100,000 adults)","Borrowers from commercial banks (per 1,000 adults)",0.45812592055275575,FB.CBK.BRCH.P5,FB.CBK.BRWR.P3,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.45808777558482533,FX.OWN.TOTL.ZS,SG.DMK.SRCR.FN.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Women Business and the Law Index Score (scale 1-100),0.4556764682812015,FX.OWN.TOTL.MA.ZS,SG.LAW.INDX,False
Bank liquid reserves to bank assets ratio (%),Claims on other sectors of the domestic economy (% of GDP),0.4539285772053513,FD.RES.LIQU.AS.ZS,FS.AST.DOMO.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.4497270757620613,FX.OWN.TOTL.OL.ZS,SG.DMK.SRCR.FN.ZS,False
"Commercial bank branches (per 100,000 adults)","Depositors with commercial banks (per 1,000 adults)",0.4425511140490821,FB.CBK.BRCH.P5,FB.CBK.DPTR.P3,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.44067972252286824,FX.OWN.TOTL.40.ZS,SG.DMK.SRCR.FN.ZS,False
Deposit interest rate (%),Lending interest rate (%),0.43235987935241244,FR.INR.DPST,FR.INR.LEND,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.4255642863454889,FX.OWN.TOTL.MA.ZS,SG.DMK.SRCR.FN.ZS,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Broad money growth (annual %),0.4241006693308845,FM.AST.DOMO.ZG.M3,FM.LBL.BMNY.ZG,False
"Interest rate spread (lending rate minus deposit rate, %)",Real interest rate (%),0.4222457281672852,FR.INR.LNDP,FR.INR.RINR,False
"Claims on central government, etc. (% GDP)",Claims on other sectors of the domestic economy (% of GDP),0.4077718359991488,FS.AST.CGOV.GD.ZS,FS.AST.DOMO.GD.ZS,False
Lending interest rate (%),Real interest rate (%),0.39965663802240725,FR.INR.LEND,FR.INR.RINR,False
"Depositors with commercial banks (per 1,000 adults)",Claims on other sectors of the domestic economy (% of GDP),0.3899548937100491,FB.CBK.DPTR.P3,FS.AST.DOMO.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.3860788525580933,FX.OWN.TOTL.YG.ZS,SG.DMK.SRCR.FN.ZS,False
"Commercial bank branches (per 100,000 adults)",Claims on other sectors of the domestic economy (% of GDP),0.3784472409003225,FB.CBK.BRCH.P5,FS.AST.DOMO.GD.ZS,False
